StoreID,ProductVariety,MarketingSpend,CustomerFootfall,StoreSize,EmployeeEfficiency,StoreAge,CompetitorDistance,PromotionsCount,EconomicIndicator,StoreLocation,StoreCategory,MonthlySalesRevenue,ReportMonth,RecurringRevenuePct,MRR,RunRateAnnualRevenue,PayrollCost,RentCost,TechOpsCost,SupportOpsCost,COGS,TotalMonthlyCost,BurnRate,CashReserve,RunwayMonths,ConversionRate,NewCustomers,ActiveCustomers,GrossMarginPct,ARPU,ChurnRate,CAC,CLV,CLV_CAC_Ratio,NPS,CSAT,SupportTickets,ResolutionTimeHours,DAU,MAU,DAU_MAU_Ratio,ErrorRatePct,SystemUptimePct,CycleTimeDays,TimeToMarketDays,RevenuePerSqFt,FootfallPerPromotion,RevenuePerEmployeeEfficiencyPoint
STORE-0071,521,36,1997,159,78.6,8,14,7,107.5,Los Angeles,Electronics,285.32,2026-04-30,0.25,71.33,3423.84,31.4,23.85,7.2,4.93,188.31,291.69,6.37,864.04,135.64,0.023,48,759,0.34,112.77,0.015,750.0,2556.23,3.41,55.6,82.6,15,16.36,194,1028,0.1887,0.982,99.739,14.1,14.1,1.794,285.29,3.63
STORE-0072,702,39,1385,322,68.1,4,14,6,104.4,Los Angeles,Clothing,390.31,2026-05-31,0.35,136.61,4683.72,56.16,48.3,7.84,4.31,230.28,385.89,0.0,1332.02,999.0,0.0257,29,690,0.41,190.07,0.017,1344.83,4583.95,3.41,36.2,81.9,31,16.74,204,1068,0.191,1.22,99.683,22.3,22.3,1.212,230.83,5.731
STORE-0073,286,7,1805,74,60.4,30,8,3,100.7,Sacramento,Grocery,143.15,2024-06-30,0.48,68.71,1717.8,33.88,8.88,12.4,3.92,104.5,170.58,27.43,644.56,23.5,0.02,37,614,0.27,91.76,0.021,189.19,1179.8,6.24,18.6,75.0,26,17.55,166,919,0.1806,1.953,99.431,8.2,8.2,1.934,601.67,2.37
STORE-0074,507,25,2277,55,57.2,30,9,5,84.6,Los Angeles,Grocery,223.89,2024-07-31,0.43,96.27,2686.68,33.87,8.25,12.01,4.67,163.44,247.24,23.35,886.69,37.97,0.0233,45,669,0.27,118.0,0.049,555.56,650.2,1.17,18.8,73.1,28,14.89,138,976,0.1414,2.214,99.37,14.3,14.3,4.071,455.4,3.914
STORE-0075,382,32,1886,188,62.6,2,11,6,117.9,San Francisco,Electronics,190.08,2024-08-31,0.22,41.82,2280.96,44.99,30.08,7.69,4.64,125.45,244.85,54.77,792.25,14.47,0.0193,34,669,0.34,75.01,0.023,941.18,1108.89,1.18,23.3,77.5,23,14.23,259,854,0.3033,1.356,99.651,13.8,13.8,1.011,314.33,3.036
STORE-0076,556,42,1846,131,84.0,1,10,8,107.9,Sacramento,Electronics,288.98,2024-09-30,0.25,72.24,3467.76,24.81,15.72,5.88,5.05,190.73,284.19,0.0,881.01,999.0,0.0237,40,611,0.34,141.88,0.025,1050.0,1929.55,1.84,47.5,83.3,19,13.97,212,811,0.2614,0.714,99.802,12.3,12.3,2.206,230.75,3.44
STORE-0077,531,33,2056,93,70.6,16,9,6,121.7,Sacramento,Electronics,206.31,2024-10-31,0.22,45.39,2475.72,29.34,11.16,9.05,4.75,136.16,223.46,17.15,759.47,44.28,0.0221,37,585,0.34,93.11,0.023,891.89,1376.37,1.54,29.1,80.6,19,14.85,111,838,0.1325,1.425,99.635,18.3,18.3,2.218,342.67,2.922
STORE-0078,691,10,2999,141,89.1,9,10,4,96.4,Los Angeles,Electronics,311.14,2024-11-30,0.28,87.12,3733.68,22.6,21.15,6.88,4.91,205.35,270.89,0.0,1450.92,999.0,0.0256,81,808,0.34,129.39,0.019,123.46,2315.33,18.75,48.7,84.3,14,9.74,167,1207,0.1384,0.922,99.753,15.7,15.7,2.207,749.75,3.492
STORE-0079,526,45,2615,197,53.9,9,7,7,100.2,Los Angeles,Grocery,280.92,2024-12-31,0.46,129.22,3371.04,51.64,29.55,9.93,5.33,205.07,346.52,65.6,838.42,12.78,0.0235,57,860,0.27,123.21,0.033,789.47,1008.08,1.28,12.7,74.8,27,19.34,174,821,0.2119,1.532,99.61,14.0,14.0,1.426,373.57,5.212
STORE-0080,285,16,1610,371,62.3,12,12,5,88.2,Palo Alto,Grocery,215.4,2025-01-31,0.48,103.39,2584.8,65.32,63.07,9.82,4.24,157.24,315.69,100.29,903.0,9.0,0.0206,35,600,0.27,141.3,0.021,457.14,1816.71,3.97,22.0,80.0,20,18.28,116,582,0.1993,1.502,99.617,11.8,11.8,0.581,322.0,3.457
STORE-0081,444,29,2161,241,50.2,16,11,5,87.7,Los Angeles,Clothing,272.61,2025-02-28,0.3,81.78,3271.32,58.88,36.15,11.29,4.59,160.84,300.75,28.14,1332.87,47.37,0.02,38,597,0.41,131.51,0.043,763.16,1253.89,1.64,12.0,70.5,21,15.84,115,647,0.1777,1.881,99.528,11.7,11.7,1.131,432.2,5.43
STORE-0082,747,17,2268,233,65.8,25,8,4,104.7,San Francisco,Clothing,319.96,2025-03-31,0.35,111.99,3839.52,47.86,37.28,10.78,4.44,188.78,306.14,0.0,975.83,999.0,0.0255,60,887,0.41,121.21,0.027,283.33,1840.55,6.5,23.0,78.4,23,13.97,193,1247,0.1548,1.815,99.463,25.2,25.2,1.373,567.0,4.863
STORE-0083,536,34,2480,212,79.9,23,9,5,80.3,Sacramento,Electronics,313.91,2025-04-30,0.22,69.06,3766.92,36.38,25.44,9.69,4.8,207.18,317.49,3.58,1405.47,392.59,0.0225,59,648,0.34,127.89,0.041,576.27,1060.54,1.84,29.0,87.0,19,14.49,248,1066,0.2326,1.412,99.558,19.0,19.0,1.481,496.0,3.929
STORE-0084,362,13,2020,166,75.2,1,12,4,107.7,Palo Alto,Clothing,239.11,2025-05-31,0.35,83.69,2869.32,34.38,28.22,6.55,4.28,141.07,227.5,0.0,854.55,999.0,0.0208,40,655,0.41,122.66,0.027,325.0,1862.62,5.73,28.7,82.3,23,14.78,248,939,0.2641,1.068,99.719,8.8,8.8,1.44,505.0,3.18
STORE-0085,272,15,1387,425,70.5,13,10,5,106.2,Los Angeles,Grocery,325.73,2025-06-30,0.48,156.35,3908.76,65.92,63.75,8.37,4.09,237.78,394.91,69.18,1596.29,23.07,0.0211,25,717,0.27,178.81,0.021,600.0,2298.99,3.83,26.5,79.4,21,18.83,263,785,0.335,1.307,99.663,10.9,10.9,0.766,277.4,4.62
STORE-0086,512,6,1675,483,62.8,14,8,4,121.5,Sacramento,Grocery,385.29,2025-07-31,0.48,184.94,4623.48,77.31,57.96,9.27,4.06,281.26,435.86,50.57,1766.3,34.93,0.0239,39,749,0.27,202.47,0.015,153.85,3644.48,23.69,18.7,73.7,32,21.91,245,891,0.275,1.842,99.477,21.3,21.3,0.798,418.75,6.135
STORE-0087,346,6,2127,386,81.4,11,12,4,110.8,Los Angeles,Grocery,319.73,2025-08-31,0.48,153.47,3836.76,54.55,57.9,7.9,4.35,233.4,364.1,44.37,1581.86,35.65,0.0231,47,968,0.27,130.01,0.021,127.66,1671.5,13.09,42.6,79.4,35,19.42,342,1551,0.2205,1.297,99.665,11.8,11.8,0.828,531.75,3.928
STORE-0088,633,37,2182,119,63.6,23,14,6,90.3,Los Angeles,Grocery,267.45,2025-09-30,0.48,128.38,3209.4,36.75,17.85,10.77,4.83,195.24,302.44,34.99,893.41,25.53,0.0262,61,565,0.27,186.32,0.012,606.56,4192.23,6.91,30.5,77.4,10,14.05,201,705,0.2851,1.683,99.494,20.1,20.1,2.247,363.67,4.205
STORE-0089,488,18,1509,137,53.1,23,8,5,101.7,Los Angeles,Grocery,249.4,2025-10-31,0.43,107.24,2992.8,45.56,20.55,11.39,4.17,182.06,281.73,32.33,986.85,30.52,0.0227,32,582,0.27,151.09,0.037,562.5,1102.58,1.96,16.2,72.4,10,17.47,228,648,0.3519,2.044,99.41,11.2,11.2,1.82,301.8,4.697
STORE-0090,632,12,1849,261,67.2,17,3,4,105.9,Los Angeles,Grocery,348.88,2025-11-30,0.48,167.46,4186.56,50.03,39.15,9.71,4.17,254.68,369.74,20.86,1567.77,75.16,0.0255,41,758,0.27,181.16,0.039,292.68,1254.17,4.29,23.4,74.0,27,13.47,269,921,0.2921,1.65,99.582,15.8,15.8,1.337,462.25,5.192
STORE-0091,632,47,2015,415,65.4,5,10,7,125.6,San Francisco,Grocery,425.66,2025-12-31,0.51,217.09,5107.92,68.14,66.4,7.93,4.94,310.73,505.14,79.48,1482.63,18.65,0.0264,45,781,0.27,227.93,0.012,1044.44,5128.44,4.91,34.5,79.1,22,20.76,278,1226,0.2268,1.27,99.672,22.2,22.2,1.026,287.86,6.509
STORE-0092,338,32,1790,51,59.2,29,14,5,89.9,Sacramento,Clothing,153.34,2026-01-31,0.3,46.0,1840.08,32.13,6.12,12.21,4.35,90.47,177.28,23.94,535.65,22.37,0.0194,34,410,0.41,107.71,0.033,941.18,1338.18,1.42,24.1,75.6,16,13.6,152,560,0.2714,1.84,99.458,12.0,12.0,3.007,358.0,2.59
STORE-0093,795,44,1820,156,63.2,8,10,7,125.0,Sacramento,Electronics,357.4,2026-02-28,0.25,89.35,4288.8,41.08,18.72,8.84,4.81,235.88,353.33,0.0,1029.61,999.0,0.0257,50,556,0.34,192.84,0.019,880.0,3450.85,3.92,28.2,80.0,12,15.69,174,602,0.289,1.488,99.62,24.6,24.6,2.291,260.0,5.655
STORE-0094,537,49,1619,225,74.5,17,12,8,60.0,Palo Alto,Grocery,309.52,2026-03-31,0.51,157.86,3714.24,41.32,38.25,8.92,4.9,225.95,368.34,58.82,1520.76,25.85,0.0255,34,577,0.27,224.34,0.029,1441.18,2088.7,1.45,43.5,81.2,10,14.47,133,634,0.2098,1.727,99.564,16.4,16.4,1.376,202.38,4.155
STORE-0095,354,14,3227,424,56.7,12,4,4,103.0,Los Angeles,Electronics,289.67,2026-04-30,0.17,49.24,3476.04,74.78,63.6,9.79,5.06,191.18,358.41,68.74,1334.95,19.42,0.0176,57,1041,0.34,56.76,0.063,245.61,306.33,1.25,12.1,70.6,29,18.91,208,1579,0.1317,1.502,99.617,12.6,12.6,0.683,806.75,5.109
STORE-0096,527,7,1535,290,82.5,10,8,4,110.9,San Francisco,Electronics,314.77,2026-05-31,0.22,69.25,3777.24,43.28,46.4,7.57,3.97,207.75,315.97,1.2,1365.39,1137.82,0.0226,36,738,0.34,112.6,0.029,194.44,1320.16,6.79,40.1,82.2,27,12.61,207,909,0.2277,1.134,99.704,14.6,14.6,1.085,383.75,3.815
STORE-0097,532,6,2262,483,56.0,29,17,3,117.9,Sacramento,Clothing,340.56,2024-06-30,0.3,102.17,4086.72,81.73,57.96,12.13,4.22,200.93,362.97,22.41,1591.9,71.04,0.0222,42,882,0.41,111.21,0.027,142.86,1688.68,11.82,23.6,72.4,39,22.37,178,1023,0.174,2.2,99.313,17.4,17.4,0.705,754.0,6.081
STORE-0098,684,29,2390,374,84.6,15,10,5,127.3,Palo Alto,Electronics,384.02,2024-07-31,0.22,84.48,4608.24,51.15,63.58,7.43,4.74,253.45,409.35,25.33,1580.59,62.4,0.0255,51,1027,0.34,98.71,0.023,568.63,1459.2,2.57,34.4,87.8,42,18.33,226,1003,0.2253,1.033,99.727,17.8,17.8,1.027,478.0,4.539
STORE-0099,475,22,2364,497,71.2,8,7,6,120.3,Palo Alto,Clothing,383.22,2024-08-31,0.35,134.13,4598.64,73.39,84.49,7.76,4.95,226.1,418.69,35.47,1562.31,44.05,0.0221,52,890,0.41,144.68,0.021,423.08,2824.7,6.68,30.1,81.2,27,16.65,165,933,0.1768,1.593,99.536,16.4,16.4,0.771,394.0,5.382
STORE-0100,706,22,1748,142,83.8,10,7,5,136.0,Los Angeles,Grocery,310.01,2024-09-30,0.48,148.8,3720.12,26.15,21.3,7.82,4.33,226.31,307.91,0.0,1180.16,999.0,0.0286,49,689,0.27,177.09,0.015,448.98,3187.65,7.1,41.0,80.7,27,10.59,173,1013,0.1708,0.977,99.74,21.0,21.0,2.183,349.6,3.699
STORE-0101,578,44,2349,94,51.6,17,10,8,97.4,Sacramento,Electronics,254.69,2024-10-31,0.2,50.94,3056.28,41.8,11.28,11.57,5.38,168.1,282.13,27.44,1047.49,38.17,0.0214,42,589,0.34,103.78,0.041,1047.62,860.64,0.82,20.0,77.0,11,16.88,243,949,0.2561,1.825,99.541,14.3,14.3,2.709,293.62,4.936
STORE-0102,274,11,2356,295,61.4,12,13,4,85.8,San Francisco,Grocery,193.17,2024-11-30,0.48,92.72,2318.04,57.54,47.2,9.8,4.5,141.01,271.05,77.88,728.4,9.35,0.0203,49,807,0.27,94.21,0.021,224.49,1211.32,5.4,29.5,76.6,26,17.42,218,988,0.2206,1.578,99.599,5.0,5.0,0.655,589.0,3.146
STORE-0103,852,39,2044,219,72.6,26,10,7,103.1,Sacramento,Clothing,423.69,2024-12-31,0.38,161.0,5084.28,41.9,26.28,10.14,4.96,249.98,372.26,0.0,1958.94,999.0,0.0281,54,728,0.41,212.31,0.023,722.22,3784.62,5.24,29.7,81.8,31,17.53,173,1101,0.1571,1.533,99.53,25.8,25.8,1.935,292.0,5.836
STORE-0104,518,45,1916,95,72.2,2,8,7,102.0,Sacramento,Electronics,227.4,2025-01-31,0.25,56.85,2728.8,28.52,11.4,7.83,4.88,150.08,247.71,20.31,1038.51,51.13,0.0219,44,468,0.34,145.77,0.025,1022.73,1982.46,1.94,39.3,79.5,13,13.89,129,557,0.2316,1.159,99.698,11.2,11.2,2.394,273.71,3.15
STORE-0105,504,9,1854,134,54.4,18,13,4,96.6,San Francisco,Grocery,221.18,2025-02-28,0.43,95.11,2654.16,44.38,21.44,11.3,4.18,161.46,251.76,30.58,812.54,26.57,0.0233,45,668,0.27,116.75,0.037,200.0,851.97,4.26,10.1,76.8,29,17.93,168,1006,0.167,1.848,99.536,18.4,18.4,1.651,463.5,4.066
STORE-0106,601,24,1950,402,86.0,7,7,5,139.7,San Francisco,Grocery,322.7,2025-03-31,0.54,174.26,3872.4,53.32,64.32,6.96,4.46,235.57,388.63,65.93,1399.58,21.23,0.0272,54,765,0.27,186.79,0.015,444.44,3362.19,7.57,39.7,82.5,18,16.75,261,775,0.3368,0.95,99.747,16.1,16.1,0.803,390.0,3.752
STORE-0107,558,35,1933,249,56.6,20,8,6,111.3,Palo Alto,Clothing,355.62,2025-04-30,0.3,106.69,4267.44,55.6,42.33,11.0,4.67,209.82,358.42,2.8,1130.04,403.59,0.0222,40,712,0.41,143.85,0.043,875.0,1371.61,1.57,14.9,77.2,14,18.19,236,871,0.271,1.816,99.543,12.2,12.2,1.428,322.17,6.283
STORE-0108,674,41,1433,478,67.9,8,8,7,101.7,Palo Alto,Grocery,383.64,2025-05-31,0.51,195.66,4603.68,73.44,81.26,8.23,4.56,280.06,488.55,104.91,1936.17,18.46,0.0269,34,770,0.27,208.37,0.017,1205.88,3309.33,2.74,29.4,80.9,24,18.47,143,1104,0.1295,1.642,99.524,26.4,26.4,0.803,204.71,5.65
STORE-0109,181,36,2103,154,64.6,4,4,6,113.6,San Francisco,Electronics,214.1,2025-06-30,0.22,47.1,2569.2,39.95,24.64,7.81,4.78,141.31,254.49,40.39,1033.91,25.6,0.0159,31,684,0.34,82.63,0.047,1161.29,597.76,0.51,14.1,77.7,29,15.65,207,1083,0.1911,1.406,99.64,6.4,6.4,1.39,350.5,3.314
STORE-0110,331,9,2302,488,73.0,16,9,3,89.9,Sacramento,Grocery,362.36,2025-07-31,0.48,173.93,4348.32,71.23,58.56,9.5,4.25,264.52,417.06,54.7,1814.42,33.17,0.0217,42,832,0.27,171.42,0.021,214.29,2203.99,10.29,32.7,81.8,21,18.79,156,1137,0.1372,1.455,99.568,16.3,16.3,0.743,767.33,4.964
STORE-0111,100,47,2729,257,92.9,27,13,7,96.1,San Francisco,Grocery,176.83,2025-08-31,0.57,100.79,2121.96,32.88,41.12,8.65,5.4,129.09,264.14,87.31,742.21,8.5,0.0207,55,764,0.27,108.18,0.012,854.55,2434.0,2.85,60.0,89.9,30,11.83,261,1115,0.2341,1.282,99.589,5.0,5.0,0.688,389.86,1.903
STORE-0112,424,15,2921,266,91.1,19,11,5,76.8,Los Angeles,Clothing,251.8,2025-09-30,0.41,103.24,3021.6,35.04,39.9,7.49,5.08,148.56,251.07,0.0,896.27,999.0,0.0229,57,817,0.41,121.31,0.029,263.16,1715.07,6.52,53.9,85.2,18,8.88,330,1327,0.2487,1.516,99.614,7.2,7.2,0.947,584.2,2.764
STORE-0113,383,35,1803,152,82.0,3,16,5,106.0,San Francisco,Grocery,211.62,2025-10-31,0.48,101.58,2539.44,28.42,24.32,6.35,4.36,154.48,252.93,41.31,758.68,18.37,0.0241,41,533,0.27,156.28,0.012,853.66,3516.23,4.12,44.6,85.5,20,10.28,212,822,0.2579,1.071,99.718,12.5,12.5,1.392,360.6,2.581
STORE-0114,459,40,1891,344,71.6,25,6,6,109.9,Palo Alto,Clothing,307.4,2025-11-30,0.35,107.59,3688.8,56.3,58.48,10.44,4.64,181.37,351.23,43.83,1008.67,23.01,0.0218,34,667,0.41,154.85,0.027,1176.47,2351.46,2.0,30.2,79.6,22,13.84,152,704,0.2159,1.772,99.474,12.6,12.6,0.894,315.17,4.293
STORE-0115,394,16,2475,488,50.9,4,16,4,90.4,Palo Alto,Grocery,322.76,2025-12-31,0.43,138.79,3873.12,85.6,82.96,9.13,4.58,235.61,433.88,111.12,1114.04,10.03,0.0216,47,1167,0.27,97.52,0.027,340.43,975.22,2.86,14.5,72.4,26,22.64,418,1557,0.2685,1.649,99.522,16.0,16.0,0.661,618.75,6.341
STORE-0116,546,36,1625,277,81.0,1,11,7,113.6,Los Angeles,Grocery,268.31,2026-01-31,0.51,136.84,3219.72,42.82,41.55,6.78,4.69,195.87,327.71,59.4,885.39,14.91,0.0263,37,647,0.27,173.43,0.017,972.97,2754.47,2.83,51.3,82.3,24,15.16,239,958,0.2495,1.027,99.729,14.0,14.0,0.969,232.14,3.312
STORE-0117,582,42,1380,250,86.5,24,7,8,114.2,San Francisco,Grocery,346.32,2026-02-28,0.57,197.4,4155.84,36.28,40.0,9.17,4.75,252.81,385.01,38.69,1718.04,44.41,0.0271,36,586,0.27,276.23,0.017,1166.67,4387.11,3.76,37.2,85.6,21,11.64,227,849,0.2674,1.325,99.579,11.4,11.4,1.385,172.5,4.004
STORE-0118,792,29,2928,143,68.7,14,5,5,74.6,Palo Alto,Electronics,307.88,2026-03-31,0.22,67.73,3694.56,36.08,24.31,9.43,5.09,203.2,307.11,0.0,927.18,999.0,0.0251,75,811,0.34,100.22,0.059,386.67,577.52,1.49,18.1,79.0,25,16.42,196,1225,0.16,1.708,99.569,19.3,19.3,2.153,585.6,4.482
STORE-0119,625,33,2123,210,52.4,22,9,7,122.3,San Francisco,Clothing,319.2,2026-04-30,0.33,105.34,3830.4,54.04,33.6,11.62,5.01,188.33,325.6,6.4,1007.17,157.37,0.0231,41,650,0.41,155.58,0.033,804.88,1932.95,2.4,15.1,76.2,15,17.1,187,825,0.2267,1.97,99.427,20.2,20.2,1.52,303.29,6.092
STORE-0120,400,15,1811,230,69.4,23,12,4,95.4,San Francisco,Electronics,271.75,2026-05-31,0.22,59.78,3261.0,45.19,36.8,10.43,4.15,179.36,290.93,19.18,1279.75,66.72,0.0199,37,649,0.34,110.53,0.029,405.41,1295.91,3.2,24.6,74.8,14,16.31,151,653,0.2312,1.6,99.514,10.5,10.5,1.182,452.75,3.916
STORE-0121,319,45,1503,412,69.1,4,14,7,108.4,San Francisco,Grocery,287.56,2024-06-30,0.51,146.66,3450.72,65.4,65.92,7.94,4.61,209.92,398.79,111.23,1269.4,11.41,0.0222,34,671,0.27,179.23,0.012,1323.53,4032.6,3.05,35.0,81.9,29,18.67,124,660,0.1879,1.224,99.682,17.3,17.3,0.698,214.71,4.162
STORE-0122,561,43,2215,250,93.4,9,9,7,116.8,San Francisco,Electronics,270.1,2024-07-31,0.31,83.73,3241.2,31.79,40.0,6.48,5.07,178.27,304.61,34.51,1269.05,36.77,0.0244,49,722,0.34,139.16,0.012,877.55,3942.96,4.49,54.8,87.3,25,14.16,244,1140,0.214,0.837,99.773,10.3,10.3,1.08,316.43,2.892
STORE-0123,483,29,2012,240,81.4,16,6,6,82.7,Los Angeles,Clothing,308.43,2024-08-31,0.35,107.95,3701.16,38.49,36.0,7.85,4.72,181.97,298.03,0.0,1317.52,999.0,0.0227,45,696,0.41,148.9,0.039,644.44,1565.32,2.43,35.3,86.6,27,15.0,197,653,0.3017,1.363,99.65,13.8,13.8,1.285,335.33,3.789
STORE-0124,531,10,1166,162,65.1,29,12,3,95.1,Palo Alto,Grocery,285.19,2024-09-30,0.48,136.89,3422.28,40.51,27.54,11.37,3.51,208.19,301.12,15.93,1339.24,84.07,0.0244,26,437,0.27,256.86,0.021,384.62,3302.54,8.59,24.9,75.1,16,16.3,104,653,0.1593,2.037,99.411,13.8,13.8,1.76,388.67,4.381
STORE-0125,546,26,1817,431,79.2,19,5,5,82.4,San Francisco,Grocery,345.08,2024-10-31,0.48,165.64,4140.96,60.93,68.96,8.39,4.37,251.91,420.56,75.48,1525.47,20.21,0.0253,39,938,0.27,144.8,0.051,666.67,766.6,1.15,35.0,80.1,37,19.81,359,1005,0.3572,1.474,99.624,21.3,21.3,0.801,363.4,4.357
STORE-0126,233,28,2749,336,80.3,17,10,5,82.5,Sacramento,Electronics,192.54,2024-11-30,0.22,42.36,2310.48,49.76,40.32,8.53,4.97,127.08,258.66,66.12,877.48,13.27,0.0181,47,856,0.34,59.38,0.041,595.74,492.45,0.83,36.8,82.9,19,12.01,255,1046,0.2438,1.308,99.663,9.6,9.6,0.573,549.8,2.398
STORE-0127,631,41,3169,249,72.7,23,11,7,110.0,San Francisco,Electronics,326.95,2024-12-31,0.25,81.74,3923.4,45.14,39.84,9.81,5.68,215.79,357.26,30.31,1442.52,47.59,0.0239,63,1005,0.34,97.6,0.025,650.79,1327.36,2.04,34.1,80.3,31,16.74,420,1636,0.2567,1.67,99.498,18.0,18.0,1.313,452.71,4.497
STORE-0128,469,38,1951,279,63.6,2,11,7,130.9,Los Angeles,Clothing,269.37,2025-01-31,0.38,102.36,3232.44,54.35,41.85,7.69,4.9,158.93,305.72,36.35,1075.84,29.6,0.0219,44,629,0.41,156.23,0.017,863.64,3767.78,4.36,27.9,81.7,22,16.89,232,820,0.2829,1.111,99.709,12.6,12.6,0.965,278.71,4.235
STORE-0129,621,31,1663,136,85.2,29,5,6,99.6,San Francisco,Electronics,334.01,2025-02-28,0.28,93.52,4008.12,24.58,21.76,9.22,4.49,220.45,311.5,0.0,1190.48,999.0,0.0241,42,508,0.34,220.91,0.047,738.1,1598.1,2.17,39.8,85.3,10,11.19,197,819,0.2405,1.62,99.509,15.8,15.8,2.456,277.17,3.92
STORE-0130,290,36,2633,107,63.0,21,11,7,93.7,Palo Alto,Clothing,206.97,2025-03-31,0.38,78.65,2483.64,35.82,18.19,10.71,5.34,122.11,228.17,21.2,811.66,38.29,0.0189,51,832,0.41,90.75,0.023,705.88,1617.72,2.29,20.3,78.6,18,18.85,304,903,0.3367,1.745,99.48,6.2,6.2,1.934,376.14,3.285
STORE-0131,641,32,1520,394,59.8,25,5,6,93.4,Palo Alto,Clothing,389.46,2025-04-30,0.3,116.84,4673.52,69.47,66.98,11.06,4.4,229.78,413.69,24.23,1297.56,53.55,0.0234,34,645,0.41,173.9,0.061,941.18,1168.85,1.24,16.7,78.1,22,19.18,132,782,0.1688,1.751,99.479,23.2,23.2,0.988,253.33,6.513
STORE-0132,504,36,3356,204,82.6,8,13,7,98.3,Sacramento,Electronics,294.68,2025-05-31,0.25,73.67,3536.16,33.75,24.48,7.62,5.81,194.49,302.15,7.47,1361.01,182.2,0.0229,74,1055,0.34,83.8,0.025,486.49,1139.62,2.34,44.4,83.4,43,14.45,206,1321,0.1559,1.167,99.696,16.5,16.5,1.445,479.43,3.568
STORE-0133,301,9,1502,442,85.2,4,9,3,115.5,San Francisco,Grocery,274.45,2025-06-30,0.54,148.2,3293.4,58.24,70.72,6.49,3.73,200.35,348.53,74.08,1064.51,14.37,0.0224,36,720,0.27,168.78,0.015,250.0,3038.1,12.15,47.1,79.9,25,18.84,287,1203,0.2386,1.046,99.724,7.1,7.1,0.621,500.67,3.221
STORE-0134,563,25,1939,357,60.1,10,10,5,105.2,Palo Alto,Electronics,324.83,2025-07-31,0.22,71.46,3897.96,65.2,60.69,9.27,4.45,214.39,379.0,54.17,1096.06,20.23,0.0216,37,665,0.34,128.95,0.029,675.68,1511.83,2.24,22.9,76.9,12,18.63,141,616,0.2289,1.38,99.646,17.5,17.5,0.91,387.8,5.405
STORE-0135,456,49,2764,116,61.2,13,9,7,140.0,Sacramento,Electronics,234.49,2025-08-31,0.25,58.62,2813.88,37.98,13.92,9.83,5.42,154.76,270.91,36.42,801.34,22.0,0.0204,47,965,0.34,72.9,0.019,1042.55,1304.44,1.25,29.6,76.1,42,16.1,264,1119,0.2359,1.442,99.631,15.2,15.2,2.021,394.86,3.832
STORE-0136,596,7,2061,279,50.7,8,9,4,121.5,San Francisco,Clothing,300.73,2025-09-30,0.3,90.22,3608.76,62.74,44.64,9.5,4.31,177.43,305.62,4.89,1405.48,287.42,0.0222,44,731,0.41,118.48,0.037,159.09,1312.92,8.25,5.0,69.8,15,15.7,238,1050,0.2267,1.712,99.568,14.1,14.1,1.078,515.25,5.932
STORE-0137,499,12,1601,154,67.8,13,7,3,109.3,San Francisco,Grocery,292.56,2025-10-31,0.48,140.43,3510.72,37.87,24.64,9.64,3.79,213.57,301.51,8.95,1040.83,116.29,0.0238,34,602,0.27,191.28,0.021,352.94,2459.36,6.97,22.6,78.4,14,15.5,138,942,0.1465,1.582,99.598,13.1,13.1,1.9,533.67,4.315
STORE-0138,734,30,2094,135,64.5,13,8,5,94.9,San Francisco,Grocery,303.8,2025-11-30,0.48,145.82,3645.6,37.92,21.6,9.42,4.55,221.77,325.26,21.46,1284.24,59.84,0.0273,51,628,0.27,190.4,0.021,588.24,2448.02,4.16,19.4,78.6,27,17.12,146,927,0.1575,1.446,99.63,20.3,20.3,2.25,418.8,4.71
STORE-0139,242,45,2515,146,90.3,7,7,8,87.0,Los Angeles,Electronics,228.51,2025-12-31,0.31,70.84,2742.12,22.36,21.9,6.64,5.48,150.82,252.2,23.69,1096.34,46.28,0.0191,39,906,0.34,93.83,0.015,1153.85,2126.76,1.84,49.5,86.4,35,11.48,264,1389,0.1901,0.727,99.799,5.5,5.5,1.565,314.38,2.531
STORE-0140,490,10,2454,89,66.7,6,15,4,64.9,Palo Alto,Grocery,211.71,2026-01-31,0.48,101.62,2540.52,31.44,15.13,7.87,4.56,154.55,223.55,11.84,665.07,56.17,0.024,57,627,0.27,132.9,0.023,175.44,1560.13,8.89,34.0,76.1,27,15.62,167,801,0.2085,1.485,99.621,14.8,14.8,2.379,613.5,3.174
STORE-0141,100,39,1885,173,77.9,29,9,7,83.9,San Francisco,Electronics,188.83,2026-02-28,0.25,47.21,2265.96,33.39,27.68,10.29,4.86,124.63,239.85,51.02,895.55,17.55,0.0161,26,589,0.34,96.18,0.037,1500.0,883.85,0.59,44.0,82.0,23,14.88,201,816,0.2463,1.702,99.49,5.0,5.0,1.092,269.29,2.424
STORE-0142,590,23,1894,99,71.7,14,4,6,108.5,Sacramento,Electronics,323.4,2026-03-31,0.22,71.15,3880.8,29.28,11.88,8.91,4.64,213.44,291.15,0.0,1106.68,999.0,0.0226,37,639,0.34,133.62,0.047,621.62,966.58,1.55,22.2,82.4,22,14.91,126,925,0.1362,1.339,99.655,15.6,15.6,3.267,315.67,4.51
